Car URL,Encoded City,Ignition Type,Fuel Type,Body Type,Kilometers Driven,Transmission Type,Number of Owners,Ownership History,Car Manufacturer,Car Model,Car Model Year,Car Variant,Car Price,Mileage (km/l),Engine Capacity (L),Max Power (hp),Torque (Nm),Seats Capacity,Wheel Size (inches),Year of Registration,Fuel Type (Overview),Seats (Overview),Kilometers Driven (Overview),RTO Location,Ownership Type,Engine Displacement (L),Transmission (Overview),Year of Manufacture,Log of Car Price,Log of Overview Kilometers Driven,Log of Engine Capacity,Log of Max Power,Engine Capacity Binned,Wheel Size Binned,Engine and Torque Interaction,Car Age (years),Encoded Variant Name,Trending Text Length,Has Power Steering,Mileage Binned
7658,4,0,1,8,120000,1,1,1,29,264,2011,995,250000.0,13.93,2179,138.03,320.0,7,0.0,2011.0,1,7,120000,191,1,2179,1,2011,12.429220196836383,11.695255355062795,7.687080155783135,4.9346897371814515,1,2,697280.0,12.0,1,151,1,2
354,4,0,4,9,74573,0,1,1,8,63,2017,2109,715000.0,18.0,1497,117.6,145.0,5,15.0,2016.0,4,5,74573,248,1,1497,0,2017,13.480039220276565,11.219547199973567,7.311886164077165,4.775756486563625,3,1,217065.0,7.0,6,151,1,2
2418,4,0,4,3,64715,0,1,1,27,238,2018,29,356000.0,23.01,999,67.0,91.0,5,0.0,2016.0,4,5,64715,215,1,999,0,2018,12.782688818818986,11.077763745125228,6.907755278982137,4.219507705176107,2,2,90909.0,7.0,7,151,1,0
3667,4,0,1,9,76000,1,1,1,8,63,2014,2091,525000.0,26.0,1498,98.6,200.0,5,0.0,2016.0,1,5,76000,253,1,1498,1,2014,13.171155446333852,11.23850177707664,7.312553498102598,4.601162164590552,3,2,299600.0,7.0,2,151,1,0
2287,4,0,4,3,99348,1,2,2,20,184,2017,1823,341000.0,20.51,998,67.04,90.0,5,0.0,2016.0,4,5,99348,226,3,998,1,2017,12.739640688812674,11.506394182504042,6.906754778648554,4.220095767527661,2,2,89820.0,7.0,69,151,1,0
672,4,0,4,3,39176,1,1,1,9,77,2017,104,443000.0,18.9,1197,81.86,113.75,5,0.0,2016.0,4,5,39176,226,1,1197,1,2017,13.001327306361068,10.575845118888516,7.088408778675395,4.417152436649256,3,2,136158.75,7.0,31,151,1,2
5639,4,0,4,3,50000,1,1,1,20,153,2012,1858,225000.0,19.0,998,66.1,90.0,5,13.0,2012.0,4,5,50000,226,1,998,1,2012,12.323860125621126,10.819798284210286,6.906754778648554,4.206184043977636,2,1,89820.0,11.0,10,151,1,2
7195,4,0,4,3,80000,1,2,2,24,227,2017,1950,300000.0,19.49,1198,67.04,104.0,5,0.0,2017.0,4,5,80000,253,3,1198,1,2017,12.611541086966115,11.289794413577894,7.089243155027514,4.220095767527661,3,2,124592.0,6.0,4,151,1,2
6578,4,0,4,8,50000,1,1,1,20,183,2020,1268,750000.0,17.03,1462,103.26,138.0,5,0.0,2020.0,4,5,50000,253,1,1462,1,2020,13.527829818844937,10.819798284210286,7.288244401020124,4.64688777933996,3,2,201756.0,3.0,145,151,1,2
6322,4,0,1,9,120000,1,3,3,20,180,2016,1764,490000.00000000006,26.59,1248,74.0,190.0,5,0.0,2016.0,1,5,120000,247,4,1248,1,2016,13.102162710901053,11.695255355062795,7.130098510125578,4.31748811353631,3,2,237120.0,7.0,78,151,1,0
6137,4,0,1,5,70000,1,3,3,20,165,2012,2019,450000.0,20.77,1248,88.8,200.0,7,15.0,2012.0,1,7,70000,226,4,1248,1,2012,13.017005083966255,11.156264806643742,7.130098510125578,4.497584975308154,3,1,249600.0,11.0,8,151,1,0
4366,4,0,4,3,40000,1,1,1,9,77,2016,1640,425000.0,18.9,1197,82.0,114.0,5,0.0,2016.0,4,5,40000,226,1,1197,1,2016,12.959846800844963,10.596659732783579,7.088408778675395,4.418840607796598,3,2,136458.0,7.0,97,151,1,2
4688,4,0,4,3,70000,1,1,1,9,81,2001,1237,65000.0,18.9,999,88.7,140.0,5,13.0,2016.0,4,5,70000,409,1,999,1,2017,11.082157933374816,11.156264806643742,6.907755278982137,4.49647076906475,2,1,139860.0,7.0,2,151,0,2
3365,4,0,4,8,100000,0,3,3,6,50,2017,340,490000.00000000006,15.63,1499,110.4,140.0,5,16.0,2017.0,4,5,100000,237,4,1499,0,2017,13.102162710901053,11.51293546492023,7.313220387090301,4.713127327493184,3,0,209860.0,6.0,7,151,1,2
7626,4,0,1,9,60000,1,2,2,29,260,2012,1242,150000.0,17.0,1405,70.0,13.5,5,14.0,2012.0,1,5,60000,409,3,1405,1,2012,11.918397239722838,11.002116507732017,7.2485040723706105,4.2626798770413155,3,1,18967.5,11.0,13,151,0,2
4941,4,0,4,9,29905,1,1,1,9,86,2019,1785,894999.9999999999,17.0,1591,121.3,151.0,5,16.0,2016.0,4,5,29905,216,1,1591,1,2019,13.704580114574803,10.305814408143789,7.3727463664043285,4.8064770426931265,3,0,240241.0,7.0,20,151,1,2
6323,4,0,1,9,70000,1,1,1,20,180,2015,1764,490000.00000000006,26.59,1248,74.0,190.0,5,0.0,2015.0,1,5,70000,60,1,1248,1,2015,13.102162710901053,11.156264806643742,7.130098510125578,4.31748811353631,3,2,237120.0,8.0,78,151,1,0
6826,4,0,1,3,80000,0,4,4,21,189,2013,779,875000.0,20.0,2143,107.3,250.0,5,17.0,2013.0,1,5,80000,237,2,2143,0,2013,13.681980308196241,11.289794413577894,7.670428522190693,4.684905154006945,1,0,535750.0,10.0,2,151,1,2
7573,4,0,1,8,70000,1,2,2,29,256,2019,1958,1450000.0,16.35,1956,167.67,350.0,5,17.0,2016.0,1,5,70000,253,3,1956,1,2019,14.187074804051692,11.156264806643742,7.579167967396076,5.127944143269923,3,0,684600.0,7.0,15,151,1,2
3580,4,0,1,9,80000,1,1,1,8,59,2018,1803,625000.0,25.8,1498,98.6,200.0,5,14.0,2018.0,1,5,80000,409,1,1498,1,2018,13.345508528717259,11.289794413577894,7.312553498102598,4.601162164590552,3,1,299600.0,5.0,3,151,1,0
5495,4,0,4,8,40000,1,1,1,17,146,2020,1892,850000.0,16.82,1197,108.62,200.0,5,16.0,2020.0,4,5,40000,233,1,1197,1,2020,13.652992804936396,10.596659732783579,7.088408778675395,4.697019839617971,3,0,239400.0,3.0,5,151,1,2
2506,4,0,4,9,88069,1,2,2,28,249,2021,33,859000.0,18.97,999,108.62,175.0,5,15.0,2016.0,4,5,88069,253,3,999,1,2021,13.663525365110068,11.385887231799504,6.907755278982137,4.697019839617971,2,1,174825.0,7.0,3,151,1,2
803,4,0,4,3,50789,1,3,3,9,89,2014,1336,278000.0,19.81,1086,68.05,99.04,5,0.0,2016.0,4,5,50789,233,4,1086,1,2014,12.535379989788607,10.83545476379529,6.99117688712121,4.234830879855301,3,2,107557.44,7.0,11,151,1,2
4867,4,0,1,9,76000,1,2,2,9,86,2014,398,550000.0,22.32,1582,126.32,259.8,5,16.0,2016.0,1,5,76000,233,3,1582,1,2014,13.217675375388819,11.23850177707664,7.367077059881012,4.846703602413892,3,0,411003.60000000003,7.0,23,151,1,0
1316,4,0,4,3,42212,1,1,1,20,155,2019,1268,304000.0,22.05,796,47.33,69.0,5,0.0,2016.0,4,5,42212,216,1,796,1,2019,12.624786269856633,10.650483509456365,6.680854678790215,3.8780524858569927,2,2,54924.0,7.0,145,151,1,0
169,4,0,4,9,105227,1,1,1,8,59,2015,1517,371000.0,18.0,1198,86.7,109.0,5,0.0,2016.0,4,5,105227,226,1,1198,1,2015,12.82396003700373,11.563884703567355,7.089243155027514,4.473921899378137,3,2,130582.0,7.0,24,151,1,2
7446,4,0,1,9,150000,1,3,3,28,247,2006,1229,125000.0,17.5,1896,106.0,25.5,5,16.0,2006.0,1,5,150000,226,4,1896,1,2006,11.736077016252437,11.918397239722838,7.5480289699350145,4.672828834461906,3,0,48348.0,17.0,1,151,1,2
4088,4,0,1,8,92700,0,2,2,9,73,2019,400,1250000.0,17.6,1582,126.2,259.87,5,17.0,2016.0,1,5,92700,233,3,1582,0,2019,14.038654909278163,11.437134538982278,7.367077059881012,4.845760650906022,3,0,411114.34,7.0,8,151,1,2
3170,4,0,1,9,120000,1,2,2,2,29,2011,1248,339000.0,18.3,1991,147.9,327.0,5,16.0,2011.0,1,5,120000,103,3,1991,1,2011,12.733758336210744,11.695255355062795,7.596894438144544,5.003274939689963,3,0,651057.0,12.0,14,151,1,2
5785,4,0,4,3,30000,1,1,1,20,154,2006,1670,70000.0,19.7,796,46.3,62.0,5,12.0,2006.0,4,5,30000,253,1,796,1,2006,11.156264806643742,10.308985993422082,6.680854678790215,3.856510295497887,2,1,49352.0,17.0,8,151,0,2
6495,4,0,4,3,12168,1,1,1,20,179,2021,1826,695000.0,22.0,1197,81.8,113.0,5,0.0,2016.0,4,5,12168,253,1,1197,1,2021,13.451668563394815,9.4066470133368,7.088408778675395,4.416428061391214,3,2,135261.0,7.0,15,151,1,0
4341,4,0,1,3,10000,1,1,1,9,78,2022,1345,685000.0,26.2,1186,73.97,190.24,5,0.0,2022.0,1,5,10000,409,1,1186,1,2022,13.437175577097312,9.210440366976517,7.079184394609668,4.31708803351497,3,2,225624.64,1.0,1,151,1,0
7650,4,0,4,3,30000,1,3,3,29,263,2011,1309,60000.0,26.0,624,35.0,4.8,4,12.0,2011.0,4,4,30000,226,4,624,1,2011,11.002116507732017,10.308985993422082,6.437751649736401,3.58351893845611,2,1,2995.2,12.0,5,151,0,0
4682,4,0,2,8,75000,0,1,1,9,79,2021,1414,1600000.0,18.9,0,134.1,395.0,5,17.0,2021.0,2,5,75000,409,1,0,0,2021,14.285514812209815,11.225256725762893,0.0,4.906015244966153,5,0,0.0,2.0,9,151,1,2
4159,4,0,4,8,73500,0,1,1,9,73,2020,1567,1560000.0,18.9,1497,113.18,143.8,5,17.0,2016.0,4,5,73500,253,1,1497,0,2020,14.260197020251155,11.205054290550551,7.311886164077165,4.737776150536114,3,0,215268.6,7.0,1,151,1,2
7700,4,0,2,8,4140,0,0,0,29,267,2023,1963,1600000.0,18.9,0,141.04,250.0,5,16.0,2016.0,2,5,4140,409,1,0,0,2023,14.285514812209815,8.328692583545568,0.0,4.956108708074887,5,0,0.0,7.0,10,151,0,2
7147,4,0,2,8,10371,0,1,1,16,124,2022,1105,2450000.0,18.9,0,174.33,280.0,5,17.0,2016.0,2,5,10371,253,1,0,0,2022,14.711598990684092,9.246865146658555,0.0,5.166669912482037,5,0,0.0,7.0,4,151,1,2
4982,4,0,1,7,75210,1,1,1,10,93,2016,729,1490000.0,12.4,2499,134.0,320.0,5,16.0,2016.0,1,5,75210,226,1,2499,1,2016,14.214287349062356,11.228052775836298,7.824046010856292,4.90527477843843,1,0,799680.0,7.0,3,151,1,2
2217,4,0,4,3,69159,0,1,1,20,184,2017,790,379000.0,20.51,998,67.0,90.0,5,0.0,2016.0,4,5,69159,216,1,998,0,2017,12.84529412258351,11.144177939797228,6.906754778648554,4.219507705176107,2,2,89820.0,7.0,27,151,1,0
1277,4,0,4,3,56992,0,1,1,20,153,2011,809,252999.99999999997,16.98,998,66.1,90.0,5,13.0,2016.0,4,5,56992,226,1,998,0,2011,12.441148720271016,10.950683732257744,6.906754778648554,4.206184043977636,2,1,89820.0,7.0,1,151,1,2
6272,4,0,1,9,120000,1,2,2,20,180,2015,1233,295000.0,26.59,1248,74.0,190.0,5,0.0,2015.0,1,5,120000,242,3,1248,1,2015,12.59473402514672,11.695255355062795,7.130098510125578,4.31748811353631,3,2,237120.0,8.0,4,151,1,0
4321,4,0,4,3,28500,1,1,1,9,77,2017,1333,495000.0,18.9,1197,82.0,114.0,5,0.0,2016.0,4,5,28500,253,1,1197,1,2017,13.112315061750808,10.25769445336048,7.088408778675395,4.418840607796598,3,2,136458.0,7.0,77,151,1,2
7409,4,0,4,3,100000,1,2,2,28,244,2010,111,200000.0,17.5,1198,75.0,110.0,5,14.0,2010.0,4,5,100000,226,3,1198,1,2010,12.206077645517674,11.51293546492023,7.089243155027514,4.330733340286331,3,1,131780.0,13.0,1,151,1,2
4542,4,0,1,3,90000,1,5,5,9,90,2012,211,175000.0,21.9,1396,90.0,22.4,5,14.0,2012.0,1,5,90000,231,0,1396,1,2012,12.07254696717504,11.407576060361786,7.242082359256962,4.51085950651685,3,1,31270.399999999998,11.0,5,151,1,0
4545,4,0,1,3,90000,1,5,5,9,90,2012,211,175000.0,21.9,1396,90.0,22.4,5,14.0,2012.0,1,5,90000,231,0,1396,1,2012,12.07254696717504,11.407576060361786,7.242082359256962,4.51085950651685,3,1,31270.399999999998,11.0,5,151,1,0
729,4,0,1,3,76164,1,2,2,9,77,2014,933,322000.0,24.0,1120,70.0,160.0,5,0.0,2016.0,1,5,76164,226,3,1120,1,2014,12.682309930111785,11.240657318570802,7.02197642307216,4.2626798770413155,3,2,179200.0,7.0,12,151,1,0
1395,4,0,4,3,75196,0,1,1,20,156,2016,1814,338000.0,23.95,998,67.05,90.0,5,0.0,2016.0,4,5,75196,248,1,998,0,2016,12.73080413304066,11.227866615525139,6.906754778648554,4.220242729097475,2,2,89820.0,7.0,26,151,1,0
5513,4,0,1,8,50000,0,3,3,17,147,2016,812,680000.0,16.0,2179,140.0,330.0,7,17.0,2016.0,1,7,50000,226,4,2179,0,2016,13.429849547739444,10.819798284210286,7.687080155783135,4.948759890378168,1,0,719070.0,7.0,5,151,1,2
1315,4,0,4,3,51759,1,1,1,20,155,2017,1268,273000.0,22.05,796,47.33,69.0,5,0.0,2016.0,4,5,51759,226,1,796,1,2017,12.51723073716405,10.854372929174783,6.680854678790215,3.8780524858569927,2,2,54924.0,7.0,145,151,1,0
2647,4,0,4,3,105021,1,2,2,29,273,2019,1974,473000.00000000006,23.84,1199,83.83,114.0,5,15.0,2016.0,4,5,105021,253,3,1199,1,2019,13.06685278163674,11.561925131002136,7.090076835776092,4.440649253819643,3,1,136686.0,7.0,1,151,1,0
4915,4,0,4,9,120000,1,1,1,9,86,2010,1722,150000.0,16.2,1599,103.2,14.9,5,14.0,2010.0,4,5,120000,180,1,1599,1,2010,11.918397239722838,11.695255355062795,7.3777589082278725,4.646312129319266,3,1,23825.100000000002,13.0,2,151,1,2
7754,4,0,1,8,90000,1,2,2,29,270,2016,1791,600000.0,14.1,2179,148.0,320.0,7,16.0,2016.0,1,7,90000,221,3,2179,1,2016,13.304686600863562,11.407576060361786,7.687080155783135,5.003946305945459,1,0,697280.0,7.0,15,151,1,2
5559,4,0,1,8,80000,1,1,1,17,147,2021,1874,1000000.0,18.9,2179,152.87,360.0,7,0.0,2021.0,1,7,80000,226,1,2179,1,2021,13.815511557963774,11.289794413577894,7.687080155783135,5.036108090069287,1,2,784440.0,2.0,4,151,1,2
5439,4,0,4,8,30000,1,2,2,17,144,2021,1259,1370000.0,15.2,1997,150.0,300.0,4,18.0,2021.0,4,4,30000,409,3,1997,1,2021,14.130322027731049,10.308985993422082,7.599901959208498,5.017279836814924,3,0,599100.0,2.0,7,151,1,2
5240,4,0,4,8,10000,1,1,1,13,108,2022,1195,925000.0,18.2,998,118.36,172.0,5,0.0,2022.0,4,5,10000,253,1,998,1,2022,13.73755009757506,9.210440366976517,6.906754778648554,4.782144136455451,2,2,171656.0,1.0,3,151,1,2
8254,4,0,4,8,20000,1,1,1,31,302,2022,51,1350000.0,20.08,999,113.98,178.0,5,17.0,2022.0,4,5,20000,409,1,999,1,2022,14.115615891155079,9.90353755128617,6.907755278982137,4.744758200195145,2,0,177822.0,1.0,8,151,1,0
4236,4,0,4,3,110000,1,3,3,9,76,2007,1139,60000.0,15.3,1341,83.0,115.0,5,13.0,2007.0,4,5,110000,226,4,1341,1,2007,11.002116507732017,11.608244735642321,7.201916317531627,4.430816798843313,3,1,154215.0,16.0,4,151,1,2
6399,4,0,4,9,40000,1,2,2,20,180,2020,2051,650000.0,22.41,1197,88.5,113.0,5,15.0,2020.0,4,5,40000,233,3,1197,1,2020,13.384729180332174,10.596659732783579,7.088408778675395,4.4942386252808095,3,1,135261.0,3.0,12,151,1,0
3788,4,0,4,9,100000,1,1,1,8,63,2012,1486,350000.0,16.8,1497,116.4,146.0,5,15.0,2012.0,4,5,100000,226,1,1497,1,2012,12.765691290604371,11.51293546492023,7.311886164077165,4.765586907393996,3,1,218562.0,11.0,27,151,1,2
5497,4,0,1,8,10000,1,1,1,17,146,2022,1894,1370000.0,20.1,1497,115.05,300.0,5,16.0,2022.0,1,5,10000,220,1,1497,1,2022,14.130322027731049,9.210440366976517,7.311886164077165,4.754021132720446,3,0,449100.0,1.0,1,151,1,0
7883,4,0,4,3,60000,1,1,1,30,284,2013,1123,295000.0,17.71,1197,78.9,104.0,5,0.0,2013.0,4,5,60000,226,1,1197,1,2013,12.59473402514672,11.002116507732017,7.088408778675395,4.380775852772229,3,2,124488.0,10.0,31,151,1,2
5622,4,0,4,3,50000,1,1,1,20,152,2008,782,75000.0,16.1,796,37.0,59.0,4,12.0,2008.0,4,4,50000,226,1,796,1,2008,11.225256725762893,10.819798284210286,6.680854678790215,3.6375861597263857,2,1,46964.0,15.0,1,151,0,2
6566,4,0,4,9,120000,1,2,2,20,177,2007,1861,50000.0,15.0,1586,104.68,145.0,5,15.0,2007.0,4,5,120000,116,3,1586,1,2007,10.819798284210286,11.695255355062795,7.369600720526409,4.66041566021407,3,1,229970.0,16.0,1,151,1,2
8195,4,0,1,3,70000,1,3,3,31,300,2013,1018,240000.0,22.07,1199,73.9,180.0,5,15.0,2013.0,1,5,70000,230,4,1199,1,2013,12.388398368982115,11.156264806643742,7.090076835776092,4.316153890523174,3,1,215820.0,10.0,11,151,1,0
3492,4,0,1,9,100000,1,4,4,8,59,2016,1053,320000.0,27.4,1498,98.63,200.0,5,0.0,2016.0,1,5,100000,226,2,1498,1,2016,12.676079399771027,11.51293546492023,7.312553498102598,4.601463324056764,3,2,299600.0,7.0,1,151,1,0
2502,4,0,4,9,67896,0,1,1,28,248,2019,437,1500000.0,15.1,1798,178.0,250.0,5,16.0,2016.0,4,5,67896,253,1,1798,0,2019,14.220976332738882,11.125747129949204,7.494986233950533,5.187385805840755,3,0,449500.0,7.0,6,151,1,2
2395,4,0,4,8,9862,1,2,2,27,239,2021,1474,745000.0,20.5,999,98.63,160.0,5,16.0,2016.0,4,5,9862,228,3,999,1,2021,13.521140839642674,9.196545660953994,6.907755278982137,4.601463324056764,2,0,159840.0,7.0,6,151,1,0
7325,4,0,4,3,40000,1,1,1,27,238,2017,21,225000.0,23.01,999,67.0,91.0,5,0.0,2017.0,4,5,40000,249,1,999,1,2017,12.323860125621126,10.596659732783579,6.907755278982137,4.219507705176107,2,2,90909.0,6.0,2,151,1,0
2453,4,0,4,3,37478,1,1,1,27,238,2019,1449,332000.0,22.25,799,53.26,72.0,5,0.0,2016.0,4,5,37478,253,1,799,1,2019,12.712893259942282,10.53153605509994,6.684611727667927,3.9937873072307855,2,2,57528.0,7.0,15,151,1,0
1289,4,0,0,3,32972,1,1,1,20,155,2021,1289,415000.00000000006,31.59,796,40.36,60.0,4,0.0,2016.0,0,4,32972,216,1,796,1,2021,12.936036208848487,10.403444323737011,6.680854678790215,3.7223142302001735,2,2,47760.0,7.0,1,151,1,3
6077,4,0,0,6,30000,1,1,1,20,164,2022,907,655000.0,20.88,1196,61.68,85.0,5,0.0,2022.0,0,5,30000,227,1,1196,1,2022,13.39239204133378,10.308985993422082,7.087573705557973,4.13804241748782,3,2,101660.0,1.0,3,151,0,0
6490,4,0,4,3,3120,0,1,1,20,179,2022,1817,775000.0,22.56,1197,88.5,113.0,5,0.0,2016.0,4,5,3120,253,1,1197,0,2022,13.560619598657233,8.045908742270779,7.088408778675395,4.4942386252808095,3,2,135261.0,7.0,3,151,1,0
8266,4,0,4,9,20972,1,1,1,31,305,2022,40,1050000.0,17.69,999,108.62,175.0,5,15.0,2016.0,4,5,20972,229,1,999,1,2022,13.864301674514206,9.950991175180095,6.907755278982137,4.697019839617971,2,1,174825.0,7.0,1,151,1,2
8143,4,0,4,3,60000,1,1,1,31,300,2018,15,475000.0,18.78,999,75.0,95.0,5,0.0,2018.0,4,5,60000,409,1,999,1,2018,13.07107218827772,11.002116507732017,6.907755278982137,4.330733340286331,2,2,94905.0,5.0,4,151,1,2
4815,4,0,1,9,120000,1,1,1,9,86,2012,209,325000.0,24.8,1396,88.7,219.7,5,15.0,2012.0,1,5,120000,218,1,1396,1,2012,12.691583538230217,11.695255355062795,7.242082359256962,4.49647076906475,3,1,306701.2,11.0,1,151,1,0
5033,4,0,4,8,20000,0,1,1,12,101,2018,227,1400000.0,16.0,1368,160.0,250.0,5,17.0,2018.0,4,5,20000,226,1,1368,0,2018,14.151983508870947,9.90353755128617,7.221835825288449,5.081404364984463,3,0,342000.0,5.0,5,151,1,2
4195,4,0,4,3,70000,1,2,2,9,74,2013,960,145000.0,21.1,814,55.2,74.5,5,0.0,2013.0,4,5,70000,409,3,814,1,2013,11.884495917930655,11.156264806643742,6.703188113240863,4.028916756899646,2,2,60643.0,10.0,11,151,1,0
6292,4,0,4,9,80000,1,3,3,20,180,2012,1268,250000.0,19.1,1197,85.8,114.0,5,14.0,2012.0,4,5,80000,216,4,1197,1,2012,12.429220196836383,11.289794413577894,7.088408778675395,4.463606621666305,3,1,136458.0,11.0,145,151,1,2
7739,4,0,4,8,38323,0,1,1,29,265,2021,2007,1025000.0,16.35,1199,118.36,170.0,5,16.0,2016.0,4,5,38323,253,1,1199,0,2021,13.840204146163925,10.553831610770764,7.090076835776092,4.782144136455451,3,0,203830.0,7.0,2,151,1,2
6362,4,0,4,9,120000,1,1,1,20,180,2020,1827,500000.0,22.41,1197,88.5,113.0,5,0.0,2020.0,4,5,120000,218,1,1197,1,2020,13.122365377402328,11.695255355062795,7.088408778675395,4.4942386252808095,3,2,135261.0,3.0,46,151,1,0
7370,4,0,4,3,40000,1,1,1,27,238,2019,1463,300000.0,25.17,799,53.3,72.0,5,0.0,2019.0,4,5,40000,253,1,799,1,2019,12.611541086966115,10.596659732783579,6.684611727667927,3.9945242269398897,2,2,57528.0,4.0,9,151,1,0
7533,4,0,4,9,50000,0,1,1,28,251,2020,1293,3000000.0,15.1,1984,187.74,320.0,5,17.0,2020.0,4,5,50000,253,1,1984,0,2020,14.914123179965662,10.819798284210286,7.59337419312129,5.240370406593187,3,0,634880.0,3.0,3,151,1,2
5496,4,0,1,8,60000,1,1,1,17,146,2019,1893,1000000.0,20.0,1497,115.0,300.0,5,17.0,2019.0,1,5,60000,409,1,1497,1,2019,13.815511557963774,11.002116507732017,7.311886164077165,4.7535901911063645,3,0,449100.0,4.0,2,151,1,2
4684,4,0,1,8,90000,0,1,1,9,80,2014,635,750000.0,13.01,2199,194.3,436.39,7,18.0,2014.0,1,7,90000,409,1,2199,0,2014,13.527829818844937,11.407576060361786,7.696212639346407,5.274536837882633,1,0,959621.61,9.0,2,151,1,2
724,4,0,4,3,72842,0,1,1,9,77,2016,803,459999.99999999994,18.9,1197,82.0,114.0,5,14.0,2016.0,4,5,72842,226,1,1197,0,2016,13.038983942375959,11.196061719154867,7.088408778675395,4.418840607796598,3,1,136458.0,7.0,16,151,1,2
2290,4,0,4,3,16338,1,2,2,20,184,2018,1823,430000.0,20.51,998,67.04,90.0,5,0.0,2016.0,4,5,16338,239,3,998,1,2018,12.971542813248437,9.701310167030824,6.906754778648554,4.220095767527661,2,2,89820.0,7.0,69,151,1,0
1202,4,0,1,8,49017,1,1,1,13,107,2020,1206,1525000.0,20.8,1493,113.43,250.0,5,17.0,2016.0,1,5,49017,253,1,1493,1,2020,14.23750562376114,10.799942856576171,7.309212365692763,4.739963282329623,3,0,373250.0,7.0,7,151,1,0
6687,4,0,3,3,80000,1,2,2,20,184,2010,1279,140000.0,17.3,1061,57.5,7.8,5,13.0,2010.0,3,5,80000,217,3,1061,1,2010,11.849404844423074,11.289794413577894,6.967909201801884,4.069026754237811,3,1,8275.8,13.0,3,151,1,2
7651,4,0,4,3,30000,1,3,3,29,263,2011,1309,55000.0,26.0,624,35.0,4.8,4,12.0,2011.0,4,4,30000,226,4,624,1,2011,10.915106645867503,10.308985993422082,6.437751649736401,3.58351893845611,2,1,2995.2,12.0,5,151,0,0
8002,4,0,1,5,120000,1,1,1,30,289,2014,585,650000.0,12.99,2494,100.6,200.0,7,15.0,2014.0,1,7,120000,216,1,2494,1,2014,13.384729180332174,11.695255355062795,7.822044008185619,4.6210435351443815,1,1,498800.0,9.0,6,151,1,2
4884,4,0,1,9,79828,0,1,1,9,86,2019,921,1140000.0,22.0,1582,126.2,259.87,5,16.0,2016.0,1,5,79828,253,1,1582,0,2019,13.946539697563276,11.28764212594232,7.367077059881012,4.845760650906022,3,0,411114.34,7.0,8,151,1,0
3449,4,0,1,3,120000,1,2,2,6,54,2014,1036,190000.0,20.0,1399,68.05,160.0,5,14.0,2014.0,1,5,120000,47,3,1399,1,2014,12.154784614286667,11.695255355062795,7.24422751560335,4.234830879855301,3,1,223840.0,9.0,15,151,1,2
8151,4,0,4,3,59000,1,2,2,31,300,2016,113,450000.0,16.2,1199,74.0,110.0,5,0.0,2016.0,4,5,59000,230,3,1199,1,2016,13.017005083966255,10.985309671896763,7.090076835776092,4.31748811353631,3,2,131890.0,7.0,12,151,1,2
3155,4,0,4,3,120000,1,4,4,2,27,2011,1379,100000.0,18.6,1199,79.4,108.0,5,14.0,2011.0,4,5,120000,230,2,1199,1,2011,11.51293546492023,11.695255355062795,7.090076835776092,4.387014176184921,3,1,129492.0,12.0,2,151,1,2
6203,4,0,1,3,90000,1,2,2,20,175,2010,1767,200000.0,21.1,1248,73.9,113.0,5,14.0,2010.0,1,5,90000,226,3,1248,1,2010,12.206077645517674,11.407576060361786,7.130098510125578,4.316153890523174,3,1,141024.0,13.0,33,151,1,0
5704,4,0,4,3,40000,1,2,2,20,156,2012,621,245000.00000000003,20.92,998,67.1,90.0,5,13.0,2012.0,4,5,40000,226,3,998,1,2012,12.409017571151187,10.596659732783579,6.906754778648554,4.220977213155467,2,1,89820.0,11.0,6,151,1,0
3653,4,0,4,9,70000,1,1,1,8,63,2010,352,340000.0,17.0,1497,118.0,146.0,5,15.0,2016.0,4,5,70000,226,1,1497,1,2010,12.73670383776449,11.156264806643742,7.311886164077165,4.77912349311153,3,1,218562.0,7.0,9,151,1,2
5309,4,0,1,7,10000,1,1,1,17,127,2022,1147,1040000.0,18.9,2523,75.09,200.0,5,0.0,2022.0,1,5,10000,239,1,2523,1,2022,13.854732232655556,9.210440366976517,7.8336002236611035,4.331916850188431,1,2,504600.0,1.0,2,151,1,2
5397,4,0,1,8,120000,1,2,2,17,138,2015,1523,600000.0,15.4,2523,75.0,200.0,9,0.0,2015.0,1,9,120000,218,3,2523,1,2015,13.304686600863562,11.695255355062795,7.8336002236611035,4.330733340286331,1,2,504600.0,8.0,2,151,1,2
168,4,0,4,9,52034,1,1,1,8,59,2013,1517,334000.0,18.0,1198,86.7,109.0,5,0.0,2016.0,4,5,52034,226,1,1198,1,2013,12.718899265966332,10.85967184807196,7.089243155027514,4.473921899378137,3,2,130582.0,7.0,24,151,1,2
2460,4,0,4,3,45979,1,2,2,27,238,2015,1463,243000.00000000003,25.17,799,53.3,72.0,5,0.0,2016.0,4,5,45979,226,3,799,1,2015,12.400820837540556,10.735961798317172,6.684611727667927,3.9945242269398897,2,2,57528.0,7.0,9,151,1,0
3504,4,0,4,9,10000,1,1,1,8,59,2019,1058,610000.0,19.5,1199,88.76,110.0,5,0.0,2019.0,4,5,10000,409,1,1199,1,2019,13.321215875492413,9.210440366976517,7.090076835776092,4.497139441774387,3,2,131890.0,4.0,2,151,1,2
